product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency
Prod281,Cus005,Mark004,2017-12-07,1,32.0,INR
Prod281,Cus024,Mark011,2017-12-07,1,93.0,INR
Prod281,Cus020,Mark011,2017-12-07,3,519.0,INR
Prod281,Cus021,Mark011,2017-12-07,5,745.0,INR
Prod281,Cus005,Mark004,2017-12-08,1,97.0,INR
Prod281,Cus006,Mark004,2017-12-08,5,954.0,INR
Prod281,Cus001,Mark001,2017-12-11,5,505.0,INR
Prod281,Cus005,Mark004,2017-12-11,1,241.0,INR
Prod281,Cus020,Mark011,2017-12-11,1,204.0,INR
Prod281,Cus005,Mark004,2017-12-12,2,269.0,INR
Prod281,Cus006,Mark004,2017-12-12,7,1431.0,INR
Prod281,Cus007,Mark004,2017-12-12,1,227.0,INR
Prod281,Cus024,Mark011,2017-12-12,1,28.0,INR
Prod281,Cus020,Mark011,2017-12-12,1,171.0,INR
Prod281,Cus005,Mark004,2017-12-13,2,264.0,INR
Prod281,Cus006,Mark004,2017-12-13,1,42.0,INR
Prod281,Cus005,Mark004,2017-12-14,1,97.0,INR
Prod281,Cus024,Mark011,2017-12-14,1,60.0,INR
Prod281,Cus005,Mark004,2017-12-15,1,32.0,INR
Prod281,Cus006,Mark004,2017-12-15,1,37.0,INR
Prod281,Cus024,Mark011,2017-12-15,1,32.0,INR
Prod281,Cus005,Mark004,2017-12-18,1,194.0,INR
Prod281,Cus005,Mark004,2017-12-19,1,130.0,INR
Prod281,Cus007,Mark004,2017-12-19,1,148.0,INR
Prod281,Cus019,Mark011,2017-12-19,1,125.0,INR
Prod281,Cus020,Mark011,2017-12-19,2,338.0,INR
Prod281,Cus021,Mark011,2017-12-19,2,273.0,INR
Prod281,Cus002,Mark005,2017-12-20,1,60.0,INR
Prod281,Cus005,Mark004,2017-12-20,1,130.0,INR
Prod281,Cus024,Mark011,2017-12-20,1,60.0,INR
Prod281,Cus020,Mark011,2017-12-20,1,241.0,INR
Prod281,Cus022,Mark011,2017-12-20,1,88.0,INR
Prod281,Cus005,Mark004,2017-12-21,1,65.0,INR
Prod281,Cus020,Mark011,2017-12-21,2,306.0,INR
Prod281,Cus021,Mark011,2017-12-21,2,319.0,INR
Prod281,Cus029,Mark011,2017-12-21,2,264.0,INR
Prod281,Cus018,Mark011,2017-12-22,1,60.0,INR
Prod281,Cus020,Mark011,2017-12-22,1,241.0,INR
Prod281,Cus034,Mark011,2017-12-22,1,56.0,INR
Prod281,Cus005,Mark004,2017-12-27,1,199.0,INR
Prod281,Cus020,Mark011,2017-12-27,1,97.0,INR
Prod281,Cus006,Mark004,2017-12-28,7,1431.0,INR
Prod281,Cus019,Mark011,2017-12-28,3,481.0,INR
Prod281,Cus020,Mark011,2017-12-28,1,69.0,INR
Prod281,Cus017,Mark011,2017-12-29,1,69.0,INR
Prod281,Cus018,Mark011,2017-12-29,1,93.0,INR
Prod281,Cus020,Mark011,2017-12-29,1,241.0,INR
Prod281,Cus024,Mark011,2018-01-01,1,60.0,INR
Prod281,Cus020,Mark011,2018-01-02,1,167.0,INR
Prod281,Cus005,Mark004,2018-01-03,1,32.0,INR
Prod281,Cus020,Mark011,2018-01-03,1,236.0,INR
Prod281,Cus021,Mark011,2018-01-03,2,278.0,INR
Prod281,Cus005,Mark004,2018-01-04,1,32.0,INR
Prod281,Cus021,Mark011,2018-01-04,2,278.0,INR
Prod281,Cus002,Mark005,2018-01-05,1,60.0,INR
Prod281,Cus005,Mark004,2018-01-05,1,32.0,INR
Prod281,Cus020,Mark011,2018-01-05,1,65.0,INR
Prod281,Cus005,Mark004,2018-01-08,1,102.0,INR
Prod281,Cus007,Mark004,2018-01-08,1,74.0,INR
Prod281,Cus018,Mark011,2018-01-08,1,32.0,INR
Prod281,Cus020,Mark011,2018-01-08,1,102.0,INR
Prod281,Cus020,Mark004,2018-01-09,1,74.0,INR
Prod281,Cus020,Mark011,2018-01-09,1,69.0,INR
Prod281,Cus021,Mark011,2018-01-09,1,28.0,INR
Prod281,Cus005,Mark004,2018-01-10,1,162.0,INR
Prod281,Cus020,Mark011,2018-01-10,1,241.0,INR
Prod281,Cus029,Mark011,2018-01-10,1,148.0,INR
Prod281,Cus005,Mark004,2018-01-11,1,65.0,INR
Prod281,Cus020,Mark011,2018-01-11,1,139.0,INR
Prod281,Cus005,Mark004,2018-01-12,1,32.0,INR
Prod281,Cus020,Mark004,2018-01-12,1,74.0,INR
Prod281,Cus024,Mark011,2018-01-12,1,125.0,INR
Prod281,Cus002,Mark005,2018-01-15,1,60.0,INR
Prod281,Cus005,Mark004,2018-01-15,1,32.0,INR
Prod281,Cus020,Mark011,2018-01-15,1,69.0,INR
Prod281,Cus005,Mark004,2018-01-16,1,32.0,INR
Prod281,Cus006,Mark004,2018-01-16,7,1431.0,INR
Prod281,Cus020,Mark004,2018-01-16,1,153.0,INR
Prod281,Cus007,Mark004,2018-01-16,1,227.0,INR
Prod281,Cus020,Mark011,2018-01-16,1,69.0,INR
Prod281,Cus005,Mark004,2018-01-17,1,65.0,INR
Prod281,Cus006,Mark004,2018-01-17,1,42.0,INR
Prod281,Cus007,Mark004,2018-01-17,1,148.0,INR
Prod281,Cus020,Mark011,2018-01-17,1,171.0,INR
Prod281,Cus005,Mark004,2018-01-18,1,102.0,INR
Prod281,Cus017,Mark011,2018-01-18,1,69.0,INR
Prod281,Cus024,Mark011,2018-01-18,1,97.0,INR
Prod281,Cus020,Mark011,2018-01-18,1,241.0,INR
Prod281,Cus005,Mark004,2018-01-19,1,32.0,INR
Prod281,Cus006,Mark004,2018-01-19,1,42.0,INR
Prod281,Cus024,Mark011,2018-01-19,1,97.0,INR
Prod281,Cus020,Mark011,2018-01-19,1,32.0,INR
Prod281,Cus021,Mark011,2018-01-19,1,139.0,INR
Prod281,Cus005,Mark004,2018-01-22,1,106.0,INR
Prod281,Cus007,Mark004,2018-01-22,1,74.0,INR
Prod281,Cus017,Mark011,2018-01-22,1,102.0,INR
Prod281,Cus024,Mark011,2018-01-22,1,28.0,INR
Prod281,Cus020,Mark011,2018-01-22,1,167.0,INR
Prod281,Cus005,Mark004,2018-01-23,1,32.0,INR
Prod281,Cus020,Mark011,2018-01-23,1,167.0,INR
Prod281,Cus022,Mark011,2018-01-23,1,60.0,INR
Prod281,Cus005,Mark004,2018-01-24,1,102.0,INR
Prod281,Cus020,Mark011,2018-01-24,2,380.0,INR
Prod281,Cus022,Mark011,2018-01-24,1,56.0,INR
Prod281,Cus005,Mark004,2018-01-25,1,65.0,INR
Prod281,Cus020,Mark011,2018-01-25,1,171.0,INR
Prod281,Cus021,Mark011,2018-01-25,1,144.0,INR
Prod281,Cus005,Mark004,2018-01-26,1,32.0,INR
Prod281,Cus024,Mark011,2018-01-26,1,97.0,INR
Prod281,Cus020,Mark011,2018-01-26,1,32.0,INR
Prod281,Cus021,Mark011,2018-01-26,36,5065.0,INR
Prod281,Cus008,Mark005,2018-01-29,1,69.0,INR
Prod281,Cus005,Mark004,2018-01-29,1,65.0,INR
Prod281,Cus024,Mark011,2018-01-29,1,116.0,INR
Prod281,Cus020,Mark011,2018-01-29,2,310.0,INR
Prod281,Cus005,Mark004,2018-01-30,1,167.0,INR
Prod281,Cus006,Mark004,2018-01-30,7,1431.0,INR
Prod281,Cus020,Mark004,2018-01-30,1,74.0,INR
Prod281,Cus024,Mark011,2018-01-30,1,56.0,INR
Prod281,Cus020,Mark011,2018-01-30,3,514.0,INR
Prod281,Cus002,Mark005,2018-01-31,1,60.0,INR
Prod281,Cus005,Mark004,2018-01-31,1,65.0,INR
Prod281,Cus020,Mark011,2018-01-31,1,32.0,INR
Prod281,Cus005,Mark004,2018-02-01,1,102.0,INR
Prod281,Cus006,Mark004,2018-02-01,1,42.0,INR
Prod281,Cus024,Mark011,2018-02-01,1,88.0,INR
Prod281,Cus020,Mark011,2018-02-01,2,343.0,INR
Prod281,Cus005,Mark004,2018-02-02,1,32.0,INR
Prod281,Cus007,Mark004,2018-02-02,1,74.0,INR
Prod281,Cus017,Mark011,2018-02-02,2,366.0,INR
Prod281,Cus019,Mark011,2018-02-02,2,384.0,INR
Prod281,Cus020,Mark011,2018-02-02,2,338.0,INR
Prod281,Cus008,Mark005,2018-02-05,1,69.0,INR
Prod281,Cus005,Mark004,2018-02-05,1,32.0,INR
Prod281,Cus007,Mark004,2018-02-05,1,148.0,INR
Prod281,Cus024,Mark011,2018-02-05,1,32.0,INR
Prod281,Cus020,Mark011,2018-02-05,1,171.0,INR
Prod281,Cus005,Mark004,2018-02-06,1,102.0,INR
Prod281,Cus020,Mark004,2018-02-06,1,83.0,INR
Prod281,Cus024,Mark011,2018-02-06,1,176.0,INR
Prod281,Cus024,Mark011,2018-02-07,1,28.0,INR
Prod281,Cus020,Mark011,2018-02-07,3,449.0,INR
Prod281,Cus001,Mark001,2018-02-08,10,1014.0,INR
Prod281,Cus005,Mark004,2018-02-08,1,32.0,INR
Prod281,Cus006,Mark004,2018-02-08,8,1588.0,INR
Prod281,Cus020,Mark011,2018-02-08,1,102.0,INR
Prod281,Cus021,Mark011,2018-02-08,1,88.0,INR
Prod281,Cus024,Mark011,2018-02-09,1,32.0,INR
Prod281,Cus020,Mark011,2018-02-09,1,102.0,INR
Prod281,Cus005,Mark004,2018-02-12,1,32.0,INR
Prod281,Cus024,Mark011,2018-02-12,1,120.0,INR
Prod281,Cus020,Mark011,2018-02-12,1,69.0,INR
Prod281,Cus022,Mark011,2018-02-12,1,28.0,INR
Prod281,Cus005,Mark004,2018-02-13,1,102.0,INR
Prod281,Cus018,Mark011,2018-02-13,1,32.0,INR
Prod281,Cus020,Mark011,2018-02-13,1,32.0,INR
Prod281,Cus002,Mark005,2018-02-14,1,60.0,INR
Prod281,Cus005,Mark004,2018-02-14,1,65.0,INR
Prod281,Cus020,Mark011,2018-02-14,1,32.0,INR
Prod281,Cus020,Mark011,2018-02-15,1,171.0,INR
Prod281,Cus005,Mark004,2018-02-16,1,32.0,INR
Prod281,Cus020,Mark011,2018-02-16,1,69.0,INR
Prod281,Cus021,Mark011,2018-02-16,1,139.0,INR
Prod281,Cus005,Mark004,2018-02-19,1,65.0,INR
Prod281,Cus018,Mark011,2018-02-19,1,32.0,INR
Prod281,Cus020,Mark011,2018-02-19,1,139.0,INR
Prod281,Cus024,Mark011,2018-02-20,1,32.0,INR
Prod281,Cus020,Mark011,2018-02-20,3,514.0,INR
Prod281,Cus005,Mark004,2018-02-21,1,69.0,INR
Prod281,Cus020,Mark011,2018-02-21,1,208.0,INR
Prod281,Cus005,Mark004,2018-02-22,1,32.0,INR
Prod281,Cus024,Mark011,2018-02-22,1,28.0,INR
Prod281,Cus018,Mark011,2018-02-22,1,60.0,INR
Prod281,Cus020,Mark011,2018-02-22,1,69.0,INR
Prod281,Cus021,Mark011,2018-02-22,1,116.0,INR
Prod281,Cus005,Mark004,2018-02-23,1,65.0,INR
Prod281,Cus020,Mark011,2018-02-23,1,102.0,INR
Prod281,Cus005,Mark004,2018-02-26,1,241.0,INR
Prod281,Cus024,Mark011,2018-02-26,1,97.0,INR
Prod281,Cus018,Mark011,2018-02-26,1,93.0,INR
Prod281,Cus020,Mark011,2018-02-26,1,102.0,INR
Prod281,Cus005,Mark004,2018-02-27,1,32.0,INR
Prod281,Cus025,Mark011,2018-02-27,1,65.0,INR
Prod281,Cus022,Mark011,2018-02-27,1,28.0,INR
Prod281,Cus002,Mark005,2018-02-28,1,60.0,INR
Prod281,Cus024,Mark011,2018-02-28,1,88.0,INR
Prod281,Cus020,Mark011,2018-02-28,1,199.0,INR
Prod281,Cus022,Mark011,2018-02-28,1,60.0,INR
Prod281,Cus005,Mark004,2018-03-01,1,32.0,INR
Prod281,Cus006,Mark004,2018-03-01,1,42.0,INR
Prod281,Cus017,Mark011,2018-03-01,1,222.0,INR
Prod281,Cus020,Mark011,2018-03-01,2,278.0,INR
Prod281,Cus005,Mark004,2018-03-02,1,32.0,INR
Prod281,Cus024,Mark011,2018-03-02,1,60.0,INR
Prod281,Cus005,Mark004,2018-03-05,1,32.0,INR
Prod281,Cus019,Mark011,2018-03-05,2,296.0,INR
Prod281,Cus023,Mark011,2018-03-05,38,6449.0,INR
Prod281,Cus024,Mark011,2018-03-05,1,60.0,INR
Prod281,Cus020,Mark004,2018-03-06,1,157.0,INR
Prod281,Cus020,Mark011,2018-03-06,1,102.0,INR
Prod281,Cus021,Mark011,2018-03-06,2,273.0,INR
Prod281,Cus005,Mark004,2018-03-07,1,97.0,INR
Prod281,Cus020,Mark004,2018-03-07,1,79.0,INR
Prod281,Cus020,Mark011,2018-03-07,5,815.0,INR
Prod281,Cus006,Mark004,2018-03-08,1,42.0,INR
Prod281,Cus020,Mark011,2018-03-08,1,134.0,INR
Prod281,Cus021,Mark011,2018-03-08,1,28.0,INR
Prod281,Cus006,Mark004,2018-03-09,1,42.0,INR
Prod281,Cus020,Mark011,2018-03-09,1,32.0,INR
Prod281,Cus020,Mark011,2018-03-12,2,301.0,INR
Prod281,Cus020,Mark011,2018-03-13,2,264.0,INR
Prod281,Cus022,Mark011,2018-03-13,1,28.0,INR
Prod281,Cus002,Mark005,2018-03-14,1,60.0,INR
Prod281,Cus005,Mark004,2018-03-14,1,65.0,INR
Prod281,Cus020,Mark011,2018-03-14,1,65.0,INR
Prod281,Cus005,Mark004,2018-03-15,1,32.0,INR
Prod281,Cus024,Mark011,2018-03-15,1,60.0,INR
Prod281,Cus020,Mark011,2018-03-15,2,296.0,INR
Prod281,Cus005,Mark004,2018-03-16,1,97.0,INR
Prod281,Cus006,Mark004,2018-03-16,1,42.0,INR
Prod281,Cus024,Mark011,2018-03-16,1,88.0,INR
Prod281,Cus024,Mark011,2018-03-19,1,28.0,INR
Prod281,Cus020,Mark011,2018-03-19,1,162.0,INR
Prod281,Cus005,Mark004,2018-03-20,1,69.0,INR
Prod281,Cus024,Mark011,2018-03-20,1,60.0,INR
Prod281,Cus020,Mark011,2018-03-20,1,65.0,INR
Prod281,Cus021,Mark011,2018-03-20,2,278.0,INR
Prod281,Cus005,Mark004,2018-03-21,1,65.0,INR
Prod281,Cus006,Mark004,2018-03-21,1,42.0,INR
Prod281,Cus020,Mark011,2018-03-21,1,167.0,INR
Prod281,Cus005,Mark004,2018-03-22,1,102.0,INR
Prod281,Cus024,Mark011,2018-03-22,1,181.0,INR
Prod281,Cus020,Mark011,2018-03-22,1,32.0,INR
Prod281,Cus005,Mark004,2018-03-23,1,65.0,INR
Prod281,Cus007,Mark004,2018-03-23,1,74.0,INR
Prod281,Cus024,Mark011,2018-03-23,1,28.0,INR
Prod281,Cus020,Mark011,2018-03-23,1,32.0,INR
Prod281,Cus005,Mark004,2018-03-26,1,32.0,INR
Prod281,Cus020,Mark011,2018-03-26,1,227.0,INR
Prod281,Cus005,Mark004,2018-03-27,1,102.0,INR
Prod281,Cus024,Mark011,2018-03-27,1,28.0,INR
Prod281,Cus002,Mark005,2018-03-28,1,60.0,INR
Prod281,Cus024,Mark011,2018-03-28,1,120.0,INR
Prod281,Cus020,Mark011,2018-03-28,1,97.0,INR
Prod281,Cus005,Mark004,2018-03-29,1,32.0,INR
Prod281,Cus020,Mark004,2018-03-29,1,79.0,INR
Prod281,Cus020,Mark011,2018-03-29,1,65.0,INR
Prod281,Cus021,Mark011,2018-03-29,1,204.0,INR
Prod281,Cus022,Mark011,2018-03-29,1,28.0,INR
Prod281,Cus005,Mark004,2018-03-30,1,32.0,INR
Prod281,Cus020,Mark011,2018-03-30,1,97.0,INR
Prod281,Cus022,Mark011,2018-03-30,1,28.0,INR
Prod281,Cus005,Mark004,2018-04-03,1,32.0,INR
Prod281,Cus017,Mark011,2018-04-03,1,222.0,INR
Prod281,Cus019,Mark011,2018-04-03,2,384.0,INR
Prod281,Cus020,Mark011,2018-04-03,1,97.0,INR
Prod281,Cus020,Mark011,2018-04-04,1,130.0,INR
Prod281,Cus022,Mark011,2018-04-04,1,28.0,INR
Prod281,Cus020,Mark011,2018-04-05,1,162.0,INR
Prod281,Cus021,Mark011,2018-04-05,6,824.0,INR
Prod281,Cus005,Mark004,2018-04-06,1,32.0,INR
Prod281,Cus020,Mark011,2018-04-06,1,130.0,INR
Prod281,Cus005,Mark004,2018-04-09,1,65.0,INR
Prod281,Cus007,Mark004,2018-04-09,1,51.0,INR
Prod281,Cus020,Mark011,2018-04-09,1,199.0,INR
Prod281,Cus005,Mark004,2018-04-10,1,32.0,INR
Prod281,Cus006,Mark004,2018-04-10,1,42.0,INR
Prod281,Cus020,Mark011,2018-04-10,1,97.0,INR
Prod281,Cus002,Mark005,2018-04-11,1,60.0,INR
Prod281,Cus005,Mark004,2018-04-11,1,97.0,INR
Prod281,Cus005,Mark004,2018-04-12,1,65.0,INR
Prod281,Cus024,Mark011,2018-04-12,1,88.0,INR
Prod281,Cus020,Mark011,2018-04-12,38,6278.0,INR
Prod281,Cus021,Mark011,2018-04-12,1,116.0,INR
Prod281,Cus005,Mark004,2018-04-13,1,65.0,INR
Prod281,Cus007,Mark004,2018-04-13,1,74.0,INR
Prod281,Cus024,Mark011,2018-04-13,1,32.0,INR
Prod281,Cus020,Mark011,2018-04-13,1,194.0,INR
Prod281,Cus005,Mark004,2018-04-16,1,65.0,INR
Prod281,Cus007,Mark004,2018-04-16,1,148.0,INR
Prod281,Cus019,Mark011,2018-04-16,1,153.0,INR
Prod281,Cus020,Mark011,2018-04-16,1,162.0,INR
Prod281,Cus005,Mark004,2018-04-17,2,264.0,INR
Prod281,Cus006,Mark004,2018-04-17,6,1338.0,INR
Prod281,Cus020,Mark011,2018-04-17,1,97.0,INR
Prod281,Cus021,Mark011,2018-04-17,31,4343.0,INR
Prod281,Cus022,Mark011,2018-04-17,1,28.0,INR
Prod281,Cus001,Mark001,2018-04-18,5,505.0,INR
Prod281,Cus005,Mark004,2018-04-18,1,69.0,INR
Prod281,Cus017,Mark011,2018-04-18,1,37.0,INR
Prod281,Cus020,Mark011,2018-04-18,1,65.0,INR
Prod281,Cus021,Mark011,2018-04-18,1,139.0,INR
Prod281,Cus029,Mark011,2018-04-18,1,106.0,INR
Prod281,Cus005,Mark004,2018-04-19,1,65.0,INR
Prod281,Cus024,Mark011,2018-04-19,1,93.0,INR
Prod281,Cus020,Mark011,2018-04-19,1,32.0,INR
Prod281,Cus005,Mark004,2018-04-20,1,65.0,INR
Prod281,Cus024,Mark011,2018-04-20,1,83.0,INR
Prod281,Cus020,Mark011,2018-04-20,1,32.0,INR
Prod281,Cus005,Mark004,2018-04-23,1,65.0,INR
Prod281,Cus005,Mark004,2018-04-24,1,130.0,INR
Prod281,Cus006,Mark004,2018-04-24,13,2681.0,INR
Prod281,Cus020,Mark011,2018-04-24,1,227.0,INR
Prod281,Cus002,Mark005,2018-04-25,1,60.0,INR
Prod281,Cus005,Mark004,2018-04-25,1,65.0,INR
Prod281,Cus005,Mark004,2018-04-26,1,32.0,INR
Prod281,Cus023,Mark011,2018-04-26,1,106.0,INR
Prod281,Cus024,Mark011,2018-04-26,1,28.0,INR
Prod281,Cus020,Mark011,2018-04-26,1,65.0,INR
Prod281,Cus021,Mark011,2018-04-26,2,319.0,INR
Prod281,Cus022,Mark011,2018-04-26,1,111.0,INR
Prod281,Cus005,Mark004,2018-04-27,1,32.0,INR
Prod281,Cus007,Mark004,2018-04-27,1,148.0,INR
Prod281,Cus020,Mark011,2018-04-27,1,65.0,INR
Prod281,Cus022,Mark011,2018-04-27,1,51.0,INR
Prod281,Cus005,Mark004,2018-04-30,1,102.0,INR
Prod281,Cus006,Mark004,2018-04-30,6,1338.0,INR
Prod281,Cus021,Mark011,2018-04-30,2,273.0,INR
Prod281,Cus005,Mark004,2018-05-01,1,69.0,INR
Prod281,Cus005,Mark004,2018-05-02,1,97.0,INR
Prod281,Cus006,Mark004,2018-05-02,5,1005.0,INR
Prod281,Cus020,Mark011,2018-05-02,1,32.0,INR
Prod281,Cus022,Mark011,2018-05-02,1,23.0,INR
Prod281,Cus005,Mark004,2018-05-03,1,231.0,INR
Prod281,Cus024,Mark011,2018-05-03,1,116.0,INR
Prod281,Cus020,Mark011,2018-05-03,1,65.0,INR
Prod281,Cus005,Mark004,2018-05-04,1,37.0,INR
Prod281,Cus024,Mark011,2018-05-04,1,60.0,INR
Prod281,Cus020,Mark011,2018-05-04,1,32.0,INR
Prod281,Cus021,Mark011,2018-05-04,2,278.0,INR
Prod281,Cus005,Mark004,2018-05-05,1,37.0,INR
Prod281,Cus005,Mark004,2018-05-07,1,37.0,INR
Prod281,Cus007,Mark004,2018-05-07,1,74.0,INR
Prod281,Cus020,Mark011,2018-05-07,1,32.0,INR
Prod281,Cus007,Mark004,2018-05-08,1,296.0,INR
Prod281,Cus020,Mark011,2018-05-08,1,97.0,INR
Prod281,Cus021,Mark011,2018-05-08,2,278.0,INR
Prod281,Cus008,Mark005,2018-05-09,1,69.0,INR
Prod281,Cus005,Mark004,2018-05-09,1,259.0,INR
Prod281,Cus020,Mark011,2018-05-09,1,130.0,INR
Prod281,Cus020,Mark011,2018-05-10,2,296.0,INR
Prod281,Cus021,Mark011,2018-05-10,1,106.0,INR
Prod281,Cus005,Mark004,2018-05-11,1,148.0,INR
Prod281,Cus017,Mark011,2018-05-11,1,102.0,INR
Prod281,Cus020,Mark011,2018-05-11,1,130.0,INR
Prod281,Cus005,Mark004,2018-05-14,1,37.0,INR
Prod281,Cus005,Mark004,2018-05-15,1,148.0,INR
Prod281,Cus006,Mark004,2018-05-15,1,116.0,INR
Prod281,Cus020,Mark004,2018-05-15,1,157.0,INR
Prod281,Cus020,Mark011,2018-05-15,2,292.0,INR
Prod281,Cus029,Mark011,2018-05-15,1,74.0,INR
Prod281,Cus001,Mark001,2018-05-16,10,1014.0,INR
Prod281,Cus005,Mark004,2018-05-16,1,185.0,INR
Prod281,Cus024,Mark011,2018-05-16,1,93.0,INR
Prod281,Cus020,Mark011,2018-05-16,1,199.0,INR
Prod281,Cus005,Mark004,2018-05-17,1,37.0,INR
Prod281,Cus006,Mark004,2018-05-17,1,83.0,INR
Prod281,Cus019,Mark011,2018-05-17,5,764.0,INR
Prod281,Cus020,Mark011,2018-05-17,2,361.0,INR
Prod281,Cus022,Mark011,2018-05-17,1,111.0,INR
Prod281,Cus020,Mark011,2018-05-18,1,130.0,INR
Prod281,Cus022,Mark011,2018-05-18,1,56.0,INR
Prod281,Cus005,Mark004,2018-05-21,1,74.0,INR
Prod281,Cus024,Mark011,2018-05-21,1,60.0,INR
Prod281,Cus020,Mark011,2018-05-21,1,32.0,INR
Prod281,Cus005,Mark004,2018-05-22,1,74.0,INR
Prod281,Cus024,Mark011,2018-05-22,1,157.0,INR
Prod281,Cus020,Mark011,2018-05-22,1,231.0,INR
Prod281,Cus005,Mark004,2018-05-23,1,185.0,INR
Prod281,Cus024,Mark011,2018-05-23,1,139.0,INR
Prod281,Cus020,Mark011,2018-05-23,1,130.0,INR
Prod281,Cus021,Mark011,2018-05-23,7,1065.0,INR
Prod281,Cus005,Mark004,2018-05-24,1,148.0,INR
Prod281,Cus018,Mark011,2018-05-24,1,56.0,INR
Prod281,Cus020,Mark011,2018-05-24,1,97.0,INR
Prod281,Cus005,Mark004,2018-05-25,1,37.0,INR
Prod281,Cus021,Mark011,2018-05-25,2,403.0,INR
Prod281,Cus005,Mark004,2018-05-28,1,37.0,INR
Prod281,Cus006,Mark004,2018-05-28,5,1005.0,INR
Prod281,Cus007,Mark004,2018-05-28,1,148.0,INR
Prod281,Cus020,Mark011,2018-05-28,1,97.0,INR
Prod281,Cus005,Mark004,2018-05-29,1,74.0,INR
Prod281,Cus020,Mark011,2018-05-29,1,97.0,INR
Prod281,Cus022,Mark011,2018-05-29,1,106.0,INR
Prod281,Cus005,Mark004,2018-05-30,1,185.0,INR
Prod281,Cus024,Mark011,2018-05-30,1,28.0,INR
Prod281,Cus020,Mark011,2018-05-30,2,292.0,INR
Prod281,Cus005,Mark004,2018-05-31,1,148.0,INR
Prod281,Cus020,Mark011,2018-05-31,1,194.0,INR
Prod281,Cus021,Mark011,2018-05-31,1,111.0,INR
Prod281,Cus008,Mark005,2018-06-01,1,69.0,INR
Prod281,Cus020,Mark011,2018-06-01,1,134.0,INR
Prod281,Cus005,Mark004,2018-06-04,1,111.0,INR
Prod281,Cus007,Mark004,2018-06-04,1,148.0,INR
Prod281,Cus006,Mark004,2018-06-05,7,1380.0,INR
Prod281,Cus005,Mark004,2018-06-06,1,37.0,INR
Prod281,Cus020,Mark011,2018-06-06,1,162.0,INR
Prod281,Cus022,Mark011,2018-06-06,1,56.0,INR
Prod281,Cus005,Mark004,2018-06-07,1,148.0,INR
Prod281,Cus024,Mark011,2018-06-07,1,28.0,INR
Prod281,Cus020,Mark011,2018-06-07,1,130.0,INR
Prod281,Cus002,Mark005,2018-06-08,1,60.0,INR
Prod281,Cus005,Mark004,2018-06-08,1,37.0,INR
Prod281,Cus024,Mark011,2018-06-08,1,28.0,INR
Prod281,Cus020,Mark011,2018-06-08,1,97.0,INR
Prod281,Cus005,Mark004,2018-06-11,1,74.0,INR
Prod281,Cus006,Mark004,2018-06-11,1,37.0,INR
Prod281,Cus007,Mark004,2018-06-11,1,148.0,INR
Prod281,Cus024,Mark011,2018-06-11,1,56.0,INR
Prod281,Cus018,Mark011,2018-06-11,1,83.0,INR
Prod281,Cus020,Mark011,2018-06-11,1,194.0,INR
Prod281,Cus005,Mark004,2018-06-12,1,185.0,INR
Prod281,Cus020,Mark011,2018-06-12,1,97.0,INR
Prod281,Cus005,Mark004,2018-06-13,1,111.0,INR
Prod281,Cus006,Mark004,2018-06-13,1,37.0,INR
Prod281,Cus020,Mark011,2018-06-13,1,130.0,INR
Prod281,Cus005,Mark004,2018-06-14,2,296.0,INR
Prod281,Cus018,Mark011,2018-06-14,1,60.0,INR
Prod281,Cus021,Mark011,2018-06-14,1,171.0,INR
Prod281,Cus005,Mark004,2018-06-15,1,148.0,INR
Prod281,Cus005,Mark004,2018-06-18,1,37.0,INR
Prod281,Cus024,Mark011,2018-06-18,1,23.0,INR
Prod281,Cus020,Mark011,2018-06-18,1,194.0,INR
Prod281,Cus022,Mark011,2018-06-18,1,56.0,INR
Prod281,Cus005,Mark004,2018-06-19,1,185.0,INR
Prod281,Cus006,Mark004,2018-06-19,6,1338.0,INR
Prod281,Cus017,Mark011,2018-06-19,1,69.0,INR
Prod281,Cus020,Mark011,2018-06-19,2,292.0,INR
Prod281,Cus005,Mark004,2018-06-20,1,148.0,INR
Prod281,Cus019,Mark011,2018-06-20,2,384.0,INR
Prod281,Cus020,Mark011,2018-06-20,1,65.0,INR
Prod281,Cus005,Mark004,2018-06-21,1,111.0,INR
Prod281,Cus005,Mark004,2018-06-22,1,111.0,INR
Prod281,Cus007,Mark004,2018-06-22,1,347.0,INR
Prod281,Cus024,Mark011,2018-06-22,1,56.0,INR
Prod281,Cus018,Mark011,2018-06-22,1,28.0,INR
Prod281,Cus020,Mark011,2018-06-22,1,32.0,INR
Prod281,Cus021,Mark011,2018-06-22,4,444.0,INR
Prod281,Cus022,Mark011,2018-06-22,1,51.0,INR
Prod281,Cus005,Mark004,2018-06-25,1,111.0,INR
Prod281,Cus020,Mark011,2018-06-25,1,162.0,INR
Prod281,Cus005,Mark004,2018-06-26,1,190.0,INR
Prod281,Cus006,Mark004,2018-06-26,6,1338.0,INR
Prod281,Cus020,Mark011,2018-06-26,1,97.0,INR
Prod281,Cus005,Mark004,2018-06-27,1,111.0,INR
Prod281,Cus024,Mark011,2018-06-27,1,56.0,INR
Prod281,Cus020,Mark011,2018-06-27,1,194.0,INR
Prod281,Cus021,Mark011,2018-06-27,2,356.0,INR
Prod281,Cus005,Mark004,2018-06-28,1,222.0,INR
